No,紙/WEB,問1,問2,問3,問3 その他,問4,問5,問6,問7 1つ目,問7 2つ目,問7 3つ目,問7 その他,問8 1人目,問8 2人目,問8 3人目,問8 4人目,問8 5人目,問8 未就学児,問8 小学生,問8 中学生,問8 高校生,問8 大学生等,問9,問10,問10 その他,問11 1つ目,問11 2つ目,問11 3つ目,問11 その他,問12 1つ目,問12 2つ目,問12 3つ目,問12 その他,問13① 1つ目,問13① 2つ目,問13① 3つ目,問13① その他,問13② 1つ目,問13② 2つ目,問13② 3つ目,問13② その他,問13③ 1つ目,問13③ 2つ目,問13③ 3つ目,問13③ その他,問13④ 1つ目,問13④ 2つ目,問13④ 3つ目,問13④ その他,問13⑤ 1つ目,問13⑤ 2つ目,問13⑤ 3つ目,問13⑤ その他,問13市 1つ目,問13市 2つ目,問13市 3つ目,問13市 その他,問14,問15-1 1-1重,問15-1 1-1満,問15-1 1-2重,問15-1 1-2満,問15-1 1-3重,問15-1 1-3満,問15-1 1-4重,問15-1 1-4満,問15-1 1-5重,問15-1 1-5満,問15-1 1-6重,問15-1 1-6満,問15-1 1-7重,問15-1 1-7満,問15-1 1-8重,問15-1 1-8満,問15-1 1-9重,問15-1 1-9満,問15-1 2-1重,問15-1 2-1満,問15-1 2-2重,問15-1 2-2満,問15-1 2-3重,問15-1 2-3満,問15-1 2-4重,問15-1 2-4満,問15-1 2-5重,問15-1 2-5満,問15-1 2-6重,問15-1 2-6満,問15-1 2-7重,問15-1 2-7満,問15-1 2-8重,問15-1 2-8満,問15-1 2-9重,問15-1 2-9満,問15-1 2-10重,問15-1 2-10満,問15-1 2-11重,問15-1 2-11満,問15-1 2-12重,問15-1 2-12満,問15-1 2-13重,問15-1 2-13満,問15-1 2-14重,問15-1 2-14満,問15-1 2-15重,問15-1 2-15満,問15-1 2-16重,問15-1 2-16満,問15-1 2-17重,問15-1 2-17満,問15-1 2-18重,問15-1 2-18満,問15-1 2-19重,問15-1 2-19満,問15-1 2-20重,問15-1 2-20満,問15-1 2-21重,問15-1 2-21満,問15-1 2-22重,問15-1 2-22満,問15-2 ①1つ目,問15-2 ①2つ目,問15-2 ①3つ目,問15-2 ②1つ目,問15-2 ②2つ目,問15-2 ②3つ目,問16 1重,問16 1満,問16 2重,問16 2満,問16 3重,問16 3満,問16 4重,問16 4満,問16 5重,問16 5満,問16 6重,問16 6満,問16 7重,問16 7満,問16 8重,問16 8満,問16 9重,問16 9満,問16 10重,問16 10満,問16 11重,問16 11満,問16 12重,問16 12満,問16 13重,問16 13満,問16 14重,問16 14満,問16 15重,問16 15満,問16 16重,問16 16満,問16 17重,問16 17満,問16 18重,問16 18満,問17 自由 意見,web回答番号
221,紙,2,9,2,,3,1,1,4,5,15,,99,99,99,99,99,0,0,0,0,0,3,2,,98,98,98,,1,2,9,,99,99,99,,1,11,16,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,2,3,2,4,2,5,3,4,3,4,2,4,3,4,2,5,4,4,2,4,2,3,2,3,2,3,3,4,3,4,3,3,2,4,2,3,2,4,2,5,3,4,4,3,3,4,2,4,2,5,3,4,3,3,2,4,2,3,3,3,3,1,4,7,3,12,18,4,3,3,3,3,2,4,3,4,3,4,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,4,2,4,3,4,3,3,3,3,3,他府県から人が来られて行事をする時、場所が鯖江は中途半端な建物しかなく駐車場が狭いか、会場が小さく120人～150人位が入れる場所がない,
222,紙,2,9,10,,1,1,8,7,15,99,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,2,5,9,,1,6,8,,1,6,8,,9,14,16,,8,9,99,,3,9,99,,1,6,8,,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,
223,紙,2,9,3,,1,1,6,1,4,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,5,9,99,,99,99,99,,99,99,99,,2,6,8,,99,99,99,,99,99,99,,99,99,99,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
224,紙,2,10,10,,1,1,1,3,5,12,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,5,9,10,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,99,5,3,5,3,99,99,99,99,5,3,99,99,99,99,5,3,99,99,99,99,99,99,99,99,99,99,5,3,5,2,99,99,99,99,99,99,5,3,99,99,99,99,99,99,99,99,5,4,99,99,99,99,99,99,99,99,99,99,5,3,5,3,,
225,紙,2,10,10,,1,1,3,1,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,6,,9,14,16,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,5,3,4,3,5,3,4,3,4,3,4,3,4,3,4,3,5,3,5,3,4,3,4,3,4,3,3,3,4,4,5,4,4,3,5,3,4,3,5,3,99,99,99,1,2,3,5,3,3,3,3,3,5,3,5,3,4,3,3,3,3,3,4,4,4,4,5,3,5,2,5,3,5,3,5,3,5,3,5,4,5,4,越前市と比べ産業の低さが目に余る。もう少し産業誘致を考え、人口増を考える必要あり。現在の鯖江はジリ貧で将来性が見れない。人口増になる施策が無いに等しい。,
226,紙,2,10,8,,3,1,1,1,4,10,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,5,6,9,,99,99,99,,6,11,14,,99,99,99,,99,99,99,,99,99,99,,1,3,14,,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,5,4,5,4,3,3,3,3,3,3,5,3,5,3,5,3,,
227,紙,2,10,10,,4,1,6,1,99,99,,99,99,99,99,99,0,0,0,0,0,4,99,,98,98,98,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,
228,紙,2,10,10,,3,1,10,7,14,15,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,5,6,9,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,11,14,,99,99,99,,2,3,0,3,99,0,99,0,99,3,99,3,99,0,99,0,0,0,99,3,99,0,99,0,99,0,99,0,99,0,99,0,99,0,99,0,99,0,99,0,99,3,99,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,,
229,紙,2,10,10,,1,1,3,1,13,15,,1,99,99,99,99,1,0,0,0,0,3,3,,98,98,98,,2,9,99,,6,7,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,99,99,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,99,99,4,99,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,3,99,99,99,99,12,99,99,20,99,99,99,99,99,99,99,99,99,99,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,アンケートそのものが答えにくい。,
230,紙,3,3,7,,1,1,7,7,99,99,,99,99,99,99,99,0,0,0,0,0,0,1,,7,99,99,,1,2,99,,1,8,13,,1,12,17,,2,9,13,,3,8,15,,6,12,14,,7,11,15,,2,3,3,4,3,5,2,3,3,3,2,3,3,3,3,5,2,3,3,3,3,3,2,3,2,3,3,4,2,4,2,3,3,3,3,4,2,3,3,4,3,4,2,3,3,4,2,3,2,3,3,4,2,5,3,5,3,3,3,3,3,3,2,3,20,22,12,18,19,3,3,4,3,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,5,3,4,2,3,3,3,3,4,3,5,3,5,3,4,3,,
231,紙,99,8,7,,3,1,7,4,8,15,,2,99,99,99,99,0,1,0,0,0,2,3,,98,98,98,,2,99,99,,99,99,99,,99,99,99,,9,13,15,,99,99,99,,99,99,99,,99,99,99,,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,3,5,4,3,3,,
232,紙,1,1,9,,1,2,2,2,7,12,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,6,,3,8,16,,4,5,15,,3,11,13,,4,10,11,,2,4,11,,3,10,15,,2,5,0,5,2,4,0,5,3,5,4,5,3,4,0,5,0,5,3,5,3,4,0,4,0,5,0,5,3,5,3,5,3,4,0,5,3,5,0,4,0,4,0,5,3,5,3,5,0,5,3,5,2,4,0,5,3,5,0,4,0,5,0,1,3,11,4,6,9,5,0,5,3,4,0,5,0,5,3,5,3,4,0,5,3,5,0,5,0,5,3,5,0,5,1,4,0,5,3,5,3,5,0,4,0,・イオンを誘致してほしい。・焼き鳥合衆国の復活。・数年前まで実施されていた日野川の花火大会の再開。・遊ぶ場所が少ない。・地区の行事や地域の祭りの再開。・つつじバスの便数を増やしてほしい。,
233,紙,1,2,11,福祉事業所,1,2,6,1,4,10,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,2,4,5,,9,15,16,,2,7,9,,1,7,10,,3,5,8,,2,10,12,,3,6,16,,2,3,3,4,3,5,4,5,5,5,5,5,4,5,5,5,3,5,4,5,4,5,5,5,3,5,3,5,4,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,3,5,4,5,4,5,4,5,4,5,4,5,5,5,5,5,4,6,11,21,12,16,17,5,3,5,4,4,4,5,4,5,4,5,5,5,4,5,4,5,3,5,3,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,,
234,紙,1,2,9,,1,1,3,4,5,99,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,2,5,9,,1,6,14,,1,2,13,,1,5,7,,1,3,12,,1,4,11,,4,12,14,,2,5,3,5,1,5,1,3,3,3,3,3,3,3,3,3,2,3,3,5,3,5,3,5,1,5,3,5,0,5,0,5,0,5,3,5,4,5,3,5,0,5,0,4,2,5,1,4,0,2,2,5,1,5,1,3,3,5,1,5,1,5,0,3,7,10,17,18,20,5,0,5,0,4,1,5,2,5,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,0,3,0,5,1,5,1,5,1,5,1,,
235,紙,1,5,2,,3,1,3,4,99,99,,5,99,99,99,99,0,0,0,0,1,5,3,,98,98,98,,1,2,4,,7,14,16,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,7,14,16,,2,3,0,3,0,2,0,4,0,0,0,0,0,0,0,4,0,3,0,3,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,4,1,0,0,3,2,0,0,4,2,5,1,3,0,5,0,5,0,3,0,99,99,99,12,13,20,4,1,4,2,0,0,4,1,4,0,4,0,3,3,2,0,4,0,2,3,0,0,4,0,4,3,4,0,4,1,5,1,5,1,1,0,,
236,紙,1,5,2,,3,2,3,1,99,99,,99,99,99,99,99,0,0,0,0,0,0,3,,98,98,98,,2,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,8,99,99,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
237,紙,1,5,2,,1,2,4,4,7,9,,5,4,99,99,99,0,0,0,1,1,4,3,,98,98,98,,2,5,99,,4,5,7,,4,5,7,,4,5,7,,7,9,11,,3,7,11,,7,14,16,,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,13,19,12,13,19,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,,
238,紙,1,6,4,,1,1,2,15,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,2,99,,9,14,17,,9,14,17,,9,14,17,,9,14,17,,9,14,17,,9,14,17,,2,5,2,5,1,5,1,3,3,1,3,2,3,4,2,4,2,3,3,4,3,3,3,4,2,5,1,3,3,4,1,4,3,2,3,2,3,1,3,1,3,5,1,3,3,3,3,4,2,2,3,3,2,4,2,1,3,2,4,2,4,2,4,99,99,99,12,99,99,4,3,2,3,1,3,4,3,3,3,4,3,3,3,4,3,3,3,4,2,3,4,3,3,1,3,3,3,3,3,4,1,4,2,4,3,,
239,紙,1,6,2,,1,1,1,2,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,9,99,,16,17,99,,2,7,99,,13,99,99,,3,4,99,,11,99,99,,6,9,99,,1,3,3,4,2,3,2,3,2,5,3,5,3,0,0,3,3,4,3,0,0,4,3,5,3,3,3,5,2,4,3,4,3,5,2,4,3,3,3,3,3,5,3,5,4,5,3,3,3,3,3,4,2,5,3,5,3,4,3,3,3,5,3,99,99,99,99,99,99,5,2,5,3,4,3,5,4,3,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,5,3,4,4,5,3,5,3,3,4,3,4,,
240,紙,1,6,2,,2,2,2,3,8,15,,99,99,99,99,99,0,0,0,0,0,2,3,,98,98,98,,2,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,0,5,5,3,3,4,4,4,4,3,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,3,3,4,4,0,0,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,99,99,99,99,99,99,4,3,0,0,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,5,,
241,紙,1,6,2,,1,1,9,1,4,5,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,2,5,,1,7,8,,1,7,8,,1,7,14,,1,7,14,,1,7,14,,7,8,14,,2,4,3,5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,5,3,4,3,4,3,4,3,3,3,4,3,5,3,4,3,4,3,5,3,5,3,1,18,99,1,18,99,4,3,4,3,3,3,4,3,5,3,5,3,3,3,4,3,4,3,3,3,5,3,4,3,3,3,3,3,5,3,5,3,5,3,5,3,,
242,紙,1,6,3,,2,1,9,7,8,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,1,2,9,,99,99,99,,99,99,99,,99,99,99,,2,7,11,,99,99,99,,8,13,16,,99,4,3,3,3,4,2,4,4,5,5,4,4,4,4,5,2,4,3,3,3,4,2,4,2,4,3,5,1,5,1,5,2,3,3,4,3,4,3,5,2,4,3,4,3,4,3,3,2,5,4,5,4,4,3,3,3,5,4,4,3,3,3,3,5,17,5,12,16,4,3,4,2,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,3,5,3,4,3,4,3,4,4,5,3,5,4,4,4,市会が円滑に運営出来る様求む,
243,紙,1,7,4,,2,1,3,1,3,4,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,1,2,9,,1,7,14,,1,7,14,,1,7,14,,1,7,14,,1,7,14,,1,7,14,,2,5,3,5,0,4,0,5,3,4,3,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,3,5,3,5,3,5,0,5,3,5,3,5,3,5,3,5,3,5,0,5,0,11,99,99,11,13,18,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,,
244,紙,1,8,10,,2,1,6,7,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,99,99,99,,3,7,14,,3,7,14,,3,7,14,,3,7,14,,3,7,14,,3,7,14,,2,4,3,5,2,3,3,4,3,4,3,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,2,3,3,3,3,3,4,3,2,3,3,3,3,4,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,18,2,14,19,5,3,5,2,4,3,4,3,4,3,4,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,,
245,紙,1,8,7,,3,1,1,1,3,4,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,5,99,99,,6,10,15,,6,10,15,,7,9,10,,9,10,11,,8,10,11,,6,10,14,,2,5,3,5,5,3,3,5,5,4,5,3,3,5,3,5,3,5,4,5,4,3,3,5,3,5,3,4,3,5,2,4,3,4,4,5,4,5,3,3,3,5,3,5,4,5,2,5,3,5,5,5,3,5,5,5,5,5,5,5,4,5,5,3,18,22,1,14,18,5,4,3,3,3,3,5,5,3,3,5,3,3,3,4,3,4,3,3,3,5,5,4,3,3,3,5,2,5,5,5,4,5,5,5,5,,
246,紙,1,8,10,,2,1,1,1,4,99,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,1,4,99,,99,99,99,,6,9,14,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,3,5,3,3,3,3,3,3,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,99,99,5,99,5,3,5,3,5,0,5,4,5,4,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,13,99,99,18,99,99,5,4,5,5,5,3,5,5,5,4,5,5,99,3,5,3,5,3,5,3,5,5,5,3,5,5,5,3,5,4,5,3,5,5,5,5,,
247,紙,1,9,10,,3,1,3,3,4,15,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,9,,6,9,16,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,4,3,3,3,3,3,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,3,99,99,99,99,99,99,3,3,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,道路の整備をしてほしい。,
248,紙,1,9,7,,3,2,1,3,4,5,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,9,99,,99,99,99,,9,10,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,99,99,5,4,3,3,4,4,4,3,4,2,5,3,5,3,4,4,5,3,5,3,4,3,4,2,5,3,5,3,4,3,4,3,5,3,5,3,4,3,5,3,5,4,5,3,5,3,4,3,5,2,5,3,5,2,4,3,4,3,4,3,3,13,14,99,99,99,4,3,3,3,3,3,4,3,3,3,4,2,4,3,3,3,4,3,4,3,4,3,3,3,3,3,4,3,4,3,3,3,4,3,4,3,,
249,紙,1,10,10,,1,1,3,1,3,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,5,9,99,,1,6,7,,1,2,7,,1,7,8,,1,7,10,,1,4,7,,1,7,14,,99,4,4,3,3,0,0,5,4,5,4,4,4,5,4,5,4,4,4,5,0,5,0,5,0,5,0,5,0,4,0,5,0,5,0,5,0,4,0,5,0,5,0,5,0,4,0,4,0,4,0,5,3,5,3,5,3,5,4,5,3,5,3,11,18,19,2,5,11,5,0,5,0,4,0,4,0,4,0,5,4,5,3,4,3,5,4,4,0,5,4,4,0,5,3,5,4,5,4,5,3,5,3,5,3,,
250,紙,1,10,10,,4,1,1,1,99,99,,99,99,99,99,99,0,0,0,0,0,0,3,,98,98,98,,5,6,9,,9,99,99,,9,99,99,,9,99,99,,9,99,99,,9,99,99,,9,99,99,,2,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,3,99,99,17,99,99,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,99,3,,
251,紙,1,10,10,,1,1,99,99,99,99,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,5,9,99,,99,99,99,,99,99,99,,6,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
252,紙,1,10,4,,3,1,10,7,12,13,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,4,5,9,,6,8,16,,5,14,17,,5,11,99,,7,11,13,,3,4,9,,2,11,13,,2,2,3,2,3,3,4,3,3,4,4,2,2,3,4,4,3,4,3,0,0,2,2,2,3,3,4,2,3,3,2,4,4,4,5,4,4,3,3,4,3,4,4,4,4,3,2,4,3,3,2,4,3,4,4,3,3,4,3,3,3,4,4,3,6,17,11,14,19,3,2,2,3,4,3,4,4,3,3,4,4,2,3,4,3,3,2,4,4,4,4,3,2,2,2,3,3,4,4,4,3,4,4,5,4,,
253,紙,1,10,10,,1,1,7,7,15,99,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,5,9,99,,99,99,99,,99,99,99,,3,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,3,3,99,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,
254,紙,1,10,10,,3,1,1,7,99,99,,4,99,99,99,99,0,0,0,1,0,4,3,,98,98,98,,1,5,9,,1,6,14,,6,14,99,,6,99,99,,8,99,99,,8,14,99,,6,8,14,,2,3,3,5,1,2,2,2,2,3,3,4,2,4,3,4,2,4,3,4,3,5,2,5,1,4,3,3,2,3,2,5,1,3,2,3,1,3,1,4,1,4,3,5,4,4,3,3,1,3,1,5,2,5,2,4,2,4,3,4,2,4,1,3,99,99,2,3,18,4,2,3,2,3,2,5,2,5,2,4,2,3,3,3,2,4,2,3,2,4,3,4,3,3,2,3,2,4,3,5,3,5,3,3,3,最近災害が各地で多発しており、防災をやかましく言われています。危険区域の指定されておりますが、災害を防止し、未然に防止していくのが行政の一番の仕事と考えますが、火の強い所を先行し、一市民は何ら思恵を受けることなく被災してしまう、やり切れない。予算が無いとか良く聞きますが、一旦発災すれば何倍もの金がかかるし、命まで無くす。どうか予算を前倒ししてでも早期工事の実施を願うものです。,
255,紙,1,10,10,,1,1,10,1,7,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,5,9,99,,9,99,99,,6,99,99,,99,99,99,,2,16,99,,3,10,12,,1,6,16,,2,0,2,5,3,1,0,4,3,5,3,4,2,5,3,4,2,5,3,5,1,5,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,5,2,5,1,5,1,5,3,5,2,4,0,5,3,5,1,5,2,5,2,4,3,4,3,5,3,99,99,99,12,18,99,4,2,4,2,5,3,5,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,5,3,4,3,4,3,5,3,5,3,5,5,4,3,,
256,紙,2,5,2,,5,1,8,8,15,99,,4,4,99,99,99,0,0,0,2,0,2,3,,98,98,98,,2,99,99,,1,14,99,,1,14,99,,1,14,99,,1,14,99,,1,14,99,,1,14,99,,2,4,2,5,5,4,4,5,4,5,5,2,1,3,4,4,4,4,5,4,4,3,4,4,3,3,3,3,3,3,4,3,2,3,3,4,4,3,2,3,3,5,3,4,4,5,4,1,3,5,3,3,3,5,5,4,4,3,3,3,3,3,3,12,99,99,19,99,99,5,4,4,3,3,2,5,5,5,4,5,5,3,3,2,2,5,3,5,3,5,3,3,3,3,3,4,3,4,4,5,4,5,5,4,5,,
257,紙,2,9,4,,3,1,8,4,15,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,3,99,99,,99,99,99,,99,99,99,,1,2,3,,99,99,99,,99,99,99,,99,99,99,,2,3,3,3,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,1,1,5,5,0,0,0,0,99,99,99,20,99,99,3,3,0,0,0,0,5,5,5,5,4,4,0,0,4,4,0,0,4,4,4,4,0,0,5,2,4,2,5,1,5,3,5,5,0,0,,
258,紙,1,1,9,,1,2,3,12,99,99,,4,2,99,99,99,0,1,0,1,0,3,3,,98,98,98,,2,99,99,,7,13,16,,13,15,16,,2,11,13,,2,11,13,,2,11,13,,7,8,13,,2,2,2,3,3,5,1,1,1,3,3,3,1,5,1,5,1,5,1,3,1,5,3,5,3,3,3,5,2,5,2,3,1,1,1,3,3,2,2,4,2,5,2,5,3,3,3,3,3,1,1,3,3,5,3,5,3,3,1,3,1,2,2,2,5,13,12,18,19,99,99,5,2,1,3,3,3,5,1,5,1,3,3,5,2,0,0,3,2,4,2,5,2,5,2,3,3,3,3,5,2,4,3,3,3,,
