【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
高浜町,あまりそうは思わない,敦賀までが時間がかかるから。,ややそう思う,乗ってみたいと思うから。,ややそう思う,街が活性化されたと思うから。,そう思う,観光客が訪れることで、改めて福井の良さを感じられるから。,そう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 歴史文化資源の保存活用につながる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 障害者や高齢者への配慮（バリアフリー）, 飲食施設, 宿泊施設、土産物屋, 駐車場, 体験施設",4,3,,5,原発が心配,5,,60～69歳,女性
坂井市,あまりそうは思わない,,あまりそうは思わない,,ややそう思う,,ややそう思う,,ややそう思う,,どちらかといえば評価している,,どちらともいえない,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化, 日常生活に影響が出るほどの不安",,"観光スポットを結ぶ交通機関, 駐車場",5,5,,10,,10,,40～49歳,男性
福井市,そう思う,,そう思う,,そう思う,,そう思う,,そう思う,,どちらかといえば評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 体験施設",3,4,,9,,9,,50～59歳,女性
坂井市,とてもそう思う,,とてもそう思う,,あまりそうは思わない,,とてもそう思う,,とてもそう思う,,どちらかといえば評価している,,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場",3,3,,5,,5,,60～69歳,女性
福井市,とてもそう思う,若い人たちが頑張りがいがある,とてもそう思う,東京や長野など意外な場所へ割とスムースに行ける,とてもそう思う,観光客は地元の商店にとても有益だ,とてもそう思う,いままで知られてなかった地域の自然を堪能してほしい,とてもそう思う,美味しいものや見応えのある歴史をアピールできてきている,とても評価している,イベントもかなりやっている,とても好ましい,地域の商業に活性化できている,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, ガイドなど市民参加の場が広がる",公共交通機関を維持するためにはたくさんのりようしやか必要だから観光客が多ければ、それを利用してもらえる。,交通渋滞や路上駐車などの交通環境の悪化,駅前が駐車場がいつもいっぱいだ,"観光スポットを結ぶ交通機関, 観光イベント, 飲食施設, 宿泊施設、土産物屋, 駐車場",5,5,いままでより、歴史がある町を広く知ってもらえた,10,住みやすい、子育てしやすい、治安がよい,10,都会へのアクセスかよくなったから,50～59歳,女性
福井市,とてもそう思う,,とてもそう思う,,そう思う,,そう思う,,そう思う,,評価している,,好ましい,,まちに賑わいが生まれる,,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,観光スポットを結ぶ交通機関,3,3,,9,,9,,20～29歳,女性
福井市,ややそう思う,,あまりそうは思わない,,ややそう思う,,とてもそう思う,,そう思う,,どちらかといえば評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 観光客との交流が生まれる",,特に心配はない,,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 駐車場",3,3,,7,,7,,60～69歳,女性
福井市,あまりそうは思わない,関西中部が心理的、物理的に遠くなった,そうは思わない,,あまりそうは思わない,開業イヤーでも平日は駅の人も少ない。1、2ねんで,そう思う,リピートしてもらわなければますます衰退する。,そう思う,,どちらともいえない,取り組みがいまいち市民に周知されていない,好ましい,福井の市場が大きなるのは良いこと,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく",,騒音やごみの増加,,"観光スポットを結ぶ交通機関, 宿泊施設、土産物屋, 体験施設",4,2,,6,,6,,30～39歳,男性
福井市,ややそう思う,前よりも駅前などの人通りが多くなったように感じるから,そう思う,改めて福井の良いところを感じられる機会が増えたから,とてもそう思う,メディアなどで話題になったり取り上げられる事が増えたから,とてもそう思う,興味をもっていただいて観光で訪れてみないと福井県の良さが分からないと思うから,とてもそう思う,まだまだ知られていない魅力がたくさんある県だと思うから,評価している,,とても好ましい,観光地がにぎやかになるのは嬉しいから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光イベント, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",4,4,,7,自然が豊かで食べ物が美味しいのは魅力的だが、百貨店やファッションなどのお店が少ないので、ショッピングするにはあまり魅力的ではないと思うから,8,,50～59歳,女性
永平寺町,ややそう思う,大本山永平寺があり、人気の恐竜博物館にも近い等,あまりそうは思わない,ほぼ変化がないから,ややそう思う,福井への来訪者が増えているとニュース等で聞いているからですね,とてもそう思う,福井の良さを感じて好きになってもらいたい,ややそう思う,自然豊かな福井でのんびり癒しの時間を過ごしてもらいたい,どちらかといえば評価している,本町も色々な人がそれぞれに頑張っている,どちらかと言えば好ましい,増えすぎることはないと思うが、そこそこに来てもらえれば嬉しい,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",そうあってほしいという期待,"交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊",他の地域での例から,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋",5,5,自然豊かで人が温かい大好きな地元なので,8,とても過ごしやすい地域だが、まだ封建的な考えが残っているところがマイナスか,8,北陸新幹線や中部縦貫自動車道の全線開通がまだまだなので,60～69歳,女性
