【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
敦賀市,とてもそう思う,来訪する人が増えたり、注目を浴びることが増えた。,ややそう思う,飲食店の食事が観光客向けになったためか、値段が高い。でも新規開業店が増えている。,とてもそう思う,経済効果が高くなる。観光産業が発展する。,とてもそう思う,福井のいいところを知ってほしい。,とてもそう思う,福井の歴史、自然、食、文化がブラッシュアップされて、より魅力的になってほしい。,どちらかといえば評価している,まだ整備不全。これから計画立案している状況。,とても好ましい,問4の答えと同じ,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,特に心配はない,,飲食施設,4,4,なごみ、癒やし、やすらぎがあるから。,5,閉鎖的な感じは否めない。,5,問１４と同じ。県民性は変わらないと思う。閉鎖な雰囲気の打開費には、インフラがどれだけ発展して、他府県との往来が簡単になるかによると思うが、あまり期待できない。,50～59歳,男性
福井市,あまりそうは思わない,旅行は車でするため。,そうは思わない,私は普通の勤め人,あまりそうは思わない,他県からの人がおとずれるから。,ややそう思う,私にはあまり関係が少ない。,そう思う,恐竜博物館や永平寺等があるから。,どちらともいえない,どのような取り組みなのかわからない。,どちらかと言えば好ましい,道の渋滞、観光地のゴミ問題。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",賑わうのは、観光地、特定のホテルのみ。,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊",えきまえにたくさんのホテルは、必要か？,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 障害者や高齢者への配慮（バリアフリー）, 駐車場",1,2,数がすくなすぎる。,1,年寄りには、住みにくい。,1,14番とおなじ。,70歳以上,男性
南越前町,あまりそうは思わない,新幹線の駅からの公共交通手段がないから,ややそう思う,東京へは行きやすくなった,そう思う,,そう思う,,そう思う,,どちらかといえば評価している,,好ましい,,観光客の消費によって飲食業や宿泊業が潤う,,特に心配はない,,"観光スポットを結ぶ交通機関, 観光イベント",4,3,,5,,4,,50～59歳,女性
福井市,そうは思わない,京都、大阪に行く時、敦賀で乗り換えが必要になった。みどりの窓口がいつも混んでいる。,そうは思わない,,そう思う,経済が改善する。,あまりそうは思わない,オーバーツーリズムが心配。,ややそう思う,,どちらかといえば評価している,,どちらかと言えば好ましくない,,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化, 日常生活に影響が出るほどの不安",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 障害者や高齢者への配慮（バリアフリー）, 駐車場",2,2,何もない県だから。,2,不便。,2,気候が悪くなりそう。,60～69歳,男性
大野市,ややそう思う,,ややそう思う,,そう思う,,そう思う,,ややそう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋",4,4,,8,,5,,50～59歳,女性
敦賀市,ややそう思う,あまり変わらないので,ややそう思う,交通手段が増えた,ややそう思う,新幹線はできたが、特急が使いにくくなった,ややそう思う,,ややそう思う,福井の風土を知ってもらえるのは悪いことではないから,どちらともいえない,それぞれがつながっていないような気がするから,どちらかと言えば好ましい,,観光客の消費によって飲食業や宿泊業が潤う,,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 治安の悪化",,"観光イベント, 飲食施設, 宿泊施設、土産物屋, 体験施設",3,4,,8,,8,,50～59歳,無回答
福井市,そう思う,,あまりそうは思わない,,そう思う,,とてもそう思う,,とてもそう思う,,まったく評価していない,県庁と県警本部がそのまま,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,交通渋滞や路上駐車などの交通環境の悪化,選択肢の多くは海外客の場合。日本人客なら渋滞ぐらい。,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光マップやパンフレット, 飲食施設",3,4,,9,,9,,50～59歳,男性
越前市,そう思う,ホテルが建って新幹線駅周りが賑わって来た,ややそう思う,,とてもそう思う,来たらわかるよさがあるから,とてもそう思う,,とてもそう思う,食べ物がどこよりも安くて美味しいと思う,評価している,,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる",,特に心配はない,,"観光スポットを結ぶ交通機関, 体験施設",5,5,,7,文化的な魅力が薄い。コンサートとか演劇とか,8,,50～59歳,男性
越前市,とてもそう思う,,そう思う,,とてもそう思う,,とてもそう思う,,とてもそう思う,,評価している,,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,治安の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化",5,5,,8,,8,,40～49歳,女性
敦賀市,ややそう思う,乗り換えだけでなく、降りて観光する人も一定数はいると思うので。,ややそう思う,東京まで行く機会があり、早割りで切符が取れれば、東海道新幹線で行くよりも安くて乗り換え無しで行けるので。,そう思う,悪い影響と言えるほどのオーバーツーリズムにはなっていないので。,そう思う,観光地としては、あまり選ばれないと思うから。,そう思う,一定数の観光客には来てもらい、福井県を知って欲しいので。,どちらかといえば評価している,色々な情報誌を作ったりイベントを企画していると思うが、宿泊に対しての取り組みが弱い。,どちらかと言えば好ましい,地元の産業が活性化すると思うので。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",2,3,特に楽しめるもの(ところ)が無い。,5,特に住んでいて幸せと感じない。,5,変わらないと思うから。,60～69歳,男性
鯖江市,とてもそう思う,首都圏からの旅行者が増える,そう思う,東京に住む息子がいるため行き来するために利用,あまりそうは思わない,関西圏に行く特急がなくなった,そう思う,福井の魅力を知ってほしい,そう思う,経済発展,どちらかといえば評価している,アピール不足,どちらかと言えば好ましい,混雑やモラルハザード、ゴミ問題が起こる,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 治安の悪化",,"観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",5,5,自然、蟹、眼鏡、漆器など,8,関東首都圏、関西圏、九州いずれも距離がある,8,多分まだ関西圏に新幹線が延伸してない,50～59歳,男性
福井市,とてもそう思う,関東が近く感じる,とてもそう思う,東京に行く頻度がふえた,とてもそう思う,福井の良さがわかる,とてもそう思う,知名度がないのは寂しいし，良さを知って欲しい,とてもそう思う,良さを知って欲しいし，自分達も気づける,どちらかといえば評価している,恐竜ばかり推してるようにみえる,とても好ましい,福井の街も活気つく,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",今が寂しいから,"交通渋滞や路上駐車などの交通環境の悪化, 自然破壊",車社会だから,"観光スポットを結ぶ交通機関, 飲食施設, 駐車場",4,4,prが弱い，地味，若い人が少ない為　パッとしない,9,生活しやすいが気候が悪い,7,交通機関がないから,60～69歳,女性
